;article_name;authors;article_url;doi;volume_name;volume_date;volume_url
437;Heterogeneous expectations and the distribution of wealth;['Acedański, Jan'];https://www.sciencedirect.com/science/article/pii/S0164070417302574;https://doi.org/10.1016/j.jmacro.2017.06.009;Volume 53 ;Pages 1-250 (September 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/53/suppl/C
438;Does one size fit all? The impact of cognitive skills on economic growth;['Altinok, Nadir', 'Aydemir, Abdurrahman'];https://www.sciencedirect.com/science/article/pii/S0164070416301719;https://doi.org/10.1016/j.jmacro.2017.06.007;Volume 53 ;Pages 1-250 (September 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/53/suppl/C
439;Endogenous growth cycles with financial intermediaries and entrepreneurial innovation;['Sunaga, Miho'];https://www.sciencedirect.com/science/article/pii/S0164070416302087;https://doi.org/10.1016/j.jmacro.2017.07.001;Volume 53 ;Pages 1-250 (September 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/53/suppl/C
440;Short-run and long-run effects of capital taxation on innovation and economic growth;['Chen, Ping-ho', 'Chu, Angus C.', 'Chu, Hsun', 'Lai, Ching-chong'];https://www.sciencedirect.com/science/article/pii/S0164070417300198;https://doi.org/10.1016/j.jmacro.2017.07.002;Volume 53 ;Pages 1-250 (September 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/53/suppl/C
441;The cyclicality of fiscal policy: New evidence from unobserved components approach;['Bashar, Omar H.M.N.', 'Bhattacharya, Prasad Sankar', 'Wohar, Mark E.'];https://www.sciencedirect.com/science/article/pii/S0164070417303208;https://doi.org/10.1016/j.jmacro.2017.07.010;Volume 53 ;Pages 1-250 (September 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/53/suppl/C
442;Panel cointegration estimates of the user cost elasticity;['Schaller, Huntley', 'Voia, Marcel'];https://www.sciencedirect.com/science/article/pii/S0164070417300964;https://doi.org/10.1016/j.jmacro.2017.08.001;Volume 53 ;Pages 1-250 (September 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/53/suppl/C
443;Editorial Board;[];https://www.sciencedirect.com/science/article/pii/S0164070417302045;https://doi.org/10.1016/S0164-0704(17)30204-5;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
444;Health capital accumulation, health insurance, and aggregate outcomes: A neoclassical approach;['Kelly, Mark'];https://www.sciencedirect.com/science/article/pii/S0164070416300908;https://doi.org/10.1016/j.jmacro.2017.02.003;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
445;Growing income inequality due to biased technological change;['Perera-Tallo, Fernando'];https://www.sciencedirect.com/science/article/pii/S0164070417300484;https://doi.org/10.1016/j.jmacro.2017.02.002;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
446;Inflation bias and markup shocks in a LAMP model with strategic interaction of monetary and fiscal policy;['Albonico, Alice', 'Rossi, Lorenza'];https://www.sciencedirect.com/science/article/pii/S0164070417300526;https://doi.org/10.1016/j.jmacro.2017.02.004;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
447;Effectiveness of QE: An assessment of event-study evidence;['Thornton, Daniel L.'];https://www.sciencedirect.com/science/article/pii/S0164070417300939;https://doi.org/10.1016/j.jmacro.2017.03.001;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
448;Explaining the durable goods co-movement puzzle: A Bayesian approach;['Dey, Jaya', 'Tsai, Yi-Chan'];https://www.sciencedirect.com/science/article/pii/S0164070416302166;https://doi.org/10.1016/j.jmacro.2016.12.005;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
449;Factor-biased public capital and private capital crowding out;['Bom, Pedro R.D.'];https://www.sciencedirect.com/science/article/pii/S016407041730109X;https://doi.org/10.1016/j.jmacro.2017.03.002;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
450;Immigration-induced effects of changes in size and skill distribution of the labor force on wages in the U.S.;['Pandey, Manish', 'Ray Chaudhuri, Amrita'];https://www.sciencedirect.com/science/article/pii/S0164070417301106;https://doi.org/10.1016/j.jmacro.2017.03.003;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
451;Speculator-triggered crisis and interventions;['Yi, Ming'];https://www.sciencedirect.com/science/article/pii/S0164070417301246;https://doi.org/10.1016/j.jmacro.2017.03.005;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
452;Fiscal policy in a small open economy with cross-border labor mobility;['Lim, Sokchea', 'Mahbub Morshed, A.K.M.'];https://www.sciencedirect.com/science/article/pii/S0164070417301301;https://doi.org/10.1016/j.jmacro.2017.04.001;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
453;Legal conflicts of interest of the revolving door;['Brezis, Elise S.'];https://www.sciencedirect.com/science/article/pii/S0164070416300994;https://doi.org/10.1016/j.jmacro.2017.04.006;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
454;Flexible fiscal rules and countercyclical fiscal policy;['Guerguil, Martine', 'Mandon, Pierre', 'Tapsoba, René'];https://www.sciencedirect.com/science/article/pii/S0164070417301519;https://doi.org/10.1016/j.jmacro.2017.04.007;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
455;What determines misallocation in innovation? A study of regional innovation in China;['Li, Hao-Chung', 'Lee, Wen-Chieh', 'Ko, Bo-Ting'];https://www.sciencedirect.com/science/article/pii/S0164070417301489;https://doi.org/10.1016/j.jmacro.2017.04.005;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
456;Fed speak on main street: Central bank communication and household expectations;['Binder, Carola'];https://www.sciencedirect.com/science/article/pii/S0164070416302312;https://doi.org/10.1016/j.jmacro.2017.05.003;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
457;On the socially optimal density of coin and banknote series: Do production costs really matter?;['Bouhdaoui, Yassine', 'Van Hove, Leo'];https://www.sciencedirect.com/science/article/pii/S0164070417301751;https://doi.org/10.1016/j.jmacro.2017.05.002;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
458;Misallocations and policy constraints on mergers in the modern manufacturing sector;['Lee, Wen-Chieh', 'Wang, Shinn-Shyr'];https://www.sciencedirect.com/science/article/pii/S0164070416300532;https://doi.org/10.1016/j.jmacro.2017.04.002;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
459;Should the dangers of deflation be dismissed?;['Eichengreen, Barry', 'Park, Donghyun', 'Shin, Kwanho'];https://www.sciencedirect.com/science/article/pii/S0164070416301586;https://doi.org/10.1016/j.jmacro.2017.04.003;Volume 52 ;Pages 1-308 (June 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/52/suppl/C
460;Editorial Board;[];https://www.sciencedirect.com/science/article/pii/S0164070417300654;https://doi.org/10.1016/S0164-0704(17)30065-4;Volume 51 ;Pages 1-214 (March 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/51/suppl/C
461;Exchange rate uncertainty and firm investment plans evidence from Swiss survey data;['Binding, Garret', 'Dibiasi, Andreas'];https://www.sciencedirect.com/science/article/pii/S016407041630180X;https://doi.org/10.1016/j.jmacro.2016.11.004;Volume 51 ;Pages 1-214 (March 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/51/suppl/C
462;Optimal disaster-preventive expenditure in a dynamic and stochastic model;['Motoyama, Takumi'];https://www.sciencedirect.com/science/article/pii/S0164070416302026;https://doi.org/10.1016/j.jmacro.2016.11.005;Volume 51 ;Pages 1-214 (March 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/51/suppl/C
463;Uncertainty and employment dynamics in the euro area and the US;['Netšunajev, Aleksei', 'Glass, Katharina'];https://www.sciencedirect.com/science/article/pii/S0164070416302117;https://doi.org/10.1016/j.jmacro.2016.12.002;Volume 51 ;Pages 1-214 (March 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/51/suppl/C
464;Output gains from accelerating core inflation;['Mazumder, Sandeep'];https://www.sciencedirect.com/science/article/pii/S0164070416302099;https://doi.org/10.1016/j.jmacro.2016.12.001;Volume 51 ;Pages 1-214 (March 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/51/suppl/C
465;Labor supply of elderly people, fertility, and economic development;['Hirazawa, Makoto', 'Yakita, Akira'];https://www.sciencedirect.com/science/article/pii/S0164070416302154;https://doi.org/10.1016/j.jmacro.2016.12.004;Volume 51 ;Pages 1-214 (March 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/51/suppl/C
466;Costly financial intermediation and excess consumption volatility;['Sapci, Ayse'];https://www.sciencedirect.com/science/article/pii/S0164070416302142;https://doi.org/10.1016/j.jmacro.2016.12.003;Volume 51 ;Pages 1-214 (March 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/51/suppl/C
467;What's so great about the Great Moderation?;['Keating, John W.', 'Valcarcel, Victor J.'];https://www.sciencedirect.com/science/article/pii/S0164070416301999;https://doi.org/10.1016/j.jmacro.2016.11.006;Volume 51 ;Pages 1-214 (March 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/51/suppl/C
468;Endogeneity bias and growth regressions;['Hauk, William R.'];https://www.sciencedirect.com/science/article/pii/S0164070416300854;https://doi.org/10.1016/j.jmacro.2017.01.001;Volume 51 ;Pages 1-214 (March 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/51/suppl/C
469;The (In)validity of the Ricardian equivalence theorem–findings from a representative German population survey;['Hayo, Bernd', 'Neumeier, Florian'];https://www.sciencedirect.com/science/article/pii/S0164070417300265;https://doi.org/10.1016/j.jmacro.2017.01.003;Volume 51 ;Pages 1-214 (March 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/51/suppl/C
470;Demographics and aggregate household saving in Japan, China, and India;['Curtis, Chadwick C.', 'Lugauer, Steven', 'Mark, Nelson C.'];https://www.sciencedirect.com/science/article/pii/S0164070416300568;https://doi.org/10.1016/j.jmacro.2017.01.002;Volume 51 ;Pages 1-214 (March 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/51/suppl/C
471;On the conditional effects of IMF program participation on output growth;['Binder, Michael', 'Bluhm, Marcel'];https://www.sciencedirect.com/science/article/pii/S0164070417300277;https://doi.org/10.1016/j.jmacro.2017.01.006;Volume 51 ;Pages 1-214 (March 2017);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/51/suppl/C
472;Editorial Board;[];https://www.sciencedirect.com/science/article/pii/S0164070416301859;https://doi.org/10.1016/S0164-0704(16)30185-9;Volume 50 ;Pages 1-346 (December 2016);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/50/suppl/C
473;Monetary transmission mechanism with firm turnover;['Uusküla, Lenno'];https://www.sciencedirect.com/science/article/pii/S0164070416300465;https://doi.org/10.1016/j.jmacro.2016.08.005;Volume 50 ;Pages 1-346 (December 2016);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/50/suppl/C
474;On the gains from monetary policy commitment under deep habits;['Givens, Gregory E.'];https://www.sciencedirect.com/science/article/pii/S0164070416300477;https://doi.org/10.1016/j.jmacro.2016.08.006;Volume 50 ;Pages 1-346 (December 2016);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/50/suppl/C
475;Reserve requirements and the bank lending channel in China;['Fungáčová, Zuzana', 'Nuutilainen, Riikka', 'Weill, Laurent'];https://www.sciencedirect.com/science/article/pii/S0164070416300489;https://doi.org/10.1016/j.jmacro.2016.08.007;Volume 50 ;Pages 1-346 (December 2016);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/50/suppl/C
476;Credit supply shocks in the Netherlands;['Duchi, Fabio', 'Elbourne, Adam'];https://www.sciencedirect.com/science/article/pii/S0164070416300507;https://doi.org/10.1016/j.jmacro.2016.09.001;Volume 50 ;Pages 1-346 (December 2016);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/50/suppl/C
477;On imperfect competition with occasionally binding cash-in-advance constraints;['Dixon, Huw', 'Pourpourides, Panayiotis M.'];https://www.sciencedirect.com/science/article/pii/S016407041630057X;https://doi.org/10.1016/j.jmacro.2016.09.002;Volume 50 ;Pages 1-346 (December 2016);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/50/suppl/C
478;Does consumer confidence affect durable goods spending during bad and good economic times equally?;['Ahmed, M. Iqbal', 'Cassou, Steven P.'];https://www.sciencedirect.com/science/article/pii/S0164070416300490;https://doi.org/10.1016/j.jmacro.2016.08.008;Volume 50 ;Pages 1-346 (December 2016);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/50/suppl/C
479;Pollution externalities, endogenous health and the speed of convergence in an endogenous growth model;['Klarl, Torben'];https://www.sciencedirect.com/science/article/pii/S0164070416300672;https://doi.org/10.1016/j.jmacro.2016.09.003;Volume 50 ;Pages 1-346 (December 2016);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/50/suppl/C
480;The cardiovascular revolution and economic performance in the OECD countries;['Hyclak, Thomas J.', 'Skeels, Christopher L.', 'Taylor, Larry W.'];https://www.sciencedirect.com/science/article/pii/S0164070416300775;https://doi.org/10.1016/j.jmacro.2016.09.005;Volume 50 ;Pages 1-346 (December 2016);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/50/suppl/C
481;The term structure of interest rates in an estimated New Keynesian policy model;['Buncic, Daniel', 'Lentner, Philipp'];https://www.sciencedirect.com/science/article/pii/S0164070416300751;https://doi.org/10.1016/j.jmacro.2016.09.004;Volume 50 ;Pages 1-346 (December 2016);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/50/suppl/C
482;Inflationary effects of monetary policies in newly industrialized economies with cross-sectoral labor and capital immobility;['Chakrabarti, Anindya S.'];https://www.sciencedirect.com/science/article/pii/S0164070416300842;https://doi.org/10.1016/j.jmacro.2016.09.006;Volume 50 ;Pages 1-346 (December 2016);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/50/suppl/C
483;A Model of economic mobility and the distribution of wealth;['Fernholz, Ricardo T.'];https://www.sciencedirect.com/science/article/pii/S0164070416300921;https://doi.org/10.1016/j.jmacro.2016.09.008;Volume 50 ;Pages 1-346 (December 2016);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/50/suppl/C
484;The switch from patents to state-dependent prizes for technological innovation;['Lin, Hwan C.'];https://www.sciencedirect.com/science/article/pii/S0164070416300933;https://doi.org/10.1016/j.jmacro.2016.09.007;Volume 50 ;Pages 1-346 (December 2016);https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/50/suppl/C
