;authors;article_url;doi;volume_name;volume_date;volume_url;year;keywords
773;['Salas, Sergio'];https://www.sciencedirect.com/science/article/pii/S0164070413000906;https://doi.org/10.1016/j.jmacro.2013.05.004;Volume 37 ;September 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/37/suppl/C;2013;['credit', 'frictions', 'unexpected', 'credit', 'crunches']
774;['Young, Andrew T.', 'Dove, John A.'];https://www.sciencedirect.com/science/article/pii/S016407041300089X;https://doi.org/10.1016/j.jmacro.2013.05.003;Volume 37 ;September 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/37/suppl/C;2013;['policing', 'chain', 'gang', 'panel', 'cointegration', 'analysis', 'stability', 'suffolk', 'system', '1825–1858']
775;['Tesfaselassie, Mewael F.'];https://www.sciencedirect.com/science/article/pii/S0164070413000852;https://doi.org/10.1016/j.jmacro.2013.04.003;Volume 37 ;September 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/37/suppl/C;2013;['trend', 'productivity', 'growth', 'government', 'spending', 'multiplier']
776;['Furlanetto, Francesco', 'Natvik, Gisle J.', 'Seneca, Martin'];https://www.sciencedirect.com/science/article/pii/S0164070413000827;https://doi.org/10.1016/j.jmacro.2013.03.005;Volume 37 ;September 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/37/suppl/C;2013;['investment', 'shocks', 'macroeconomic', 'co-movement']
777;['Frenkel, Michael', 'Rülke, Jan-Christoph', 'Zimmermann, Lilli'];https://www.sciencedirect.com/science/article/pii/S0164070413000554;https://doi.org/10.1016/j.jmacro.2013.03.002;Volume 37 ;September 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/37/suppl/C;2013;['private', 'sector', 'forecasters', 'chase', 'imf', 'oecd', 'forecasts']
778;['Monteiro, Goncalo', 'Cook, Adam', 'Dey, Sanjoy'];https://www.sciencedirect.com/science/article/pii/S0164070413000542;https://doi.org/10.1016/j.jmacro.2013.03.001;Volume 37 ;September 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/37/suppl/C;2013;['optimal', 'tax', 'policy', 'habit', 'formation', 'capital', 'utilization']
779;['Mattalia, Claudio'];https://www.sciencedirect.com/science/article/pii/S0164070413000530;https://doi.org/10.1016/j.jmacro.2013.02.003;Volume 37 ;September 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/37/suppl/C;2013;['embodied', 'technological', 'change', 'technological', 'revolution', 'sectors', 'matter']
780;['Crespo-Cuaresma, Jesús', 'Fernández-Amador, Octavio'];https://www.sciencedirect.com/science/article/pii/S0164070413000517;https://doi.org/10.1016/j.jmacro.2013.02.001;Volume 37 ;September 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/37/suppl/C;2013;['business', 'cycle', 'convergence', 'emu', 'first', 'look', 'second', 'moment']
781;['El Anshasy, Amany A.', 'Katsaiti, Marina-Selini'];https://www.sciencedirect.com/science/article/pii/S016407041300092X;https://doi.org/10.1016/j.jmacro.2013.05.006;Volume 37 ;September 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/37/suppl/C;2013;['natural', 'resources', 'fiscal', 'performance', 'good', 'governance', 'matter']
782;['Magalhães, Manuela', 'Hellström, Christian'];https://www.sciencedirect.com/science/article/pii/S0164070413000943;https://doi.org/10.1016/j.jmacro.2013.05.008;Volume 37 ;September 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/37/suppl/C;2013;['technology', 'diffusion', 'effects', 'social', 'inequalities']
783;['Milcheva, Stanimira'];https://www.sciencedirect.com/science/article/pii/S0164070413000815;https://doi.org/10.1016/j.jmacro.2013.03.004;Volume 37 ;September 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/37/suppl/C;2013;['bank', 'lending', 'channel', 'credit', 'supply', 'shock']
784;['Abdymomunov, Azamat'];https://www.sciencedirect.com/science/article/pii/S0164070413000888;https://doi.org/10.1016/j.jmacro.2013.05.002;Volume 37 ;September 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/37/suppl/C;2013;['predicting', 'output', 'using', 'entire', 'yield', 'curve']
785;['Monticini, Andrea', 'Thornton, Daniel L.'];https://www.sciencedirect.com/science/article/pii/S0164070413000529;https://doi.org/10.1016/j.jmacro.2013.02.002;Volume 37 ;September 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/37/suppl/C;2013;['effect', 'underreporting', 'libor', 'rates']
786;['Airaudo, Marco'];https://www.sciencedirect.com/science/article/pii/S0164070413000104;https://doi.org/10.1016/j.jmacro.2013.01.003;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['monetary', 'policy', 'stock', 'price', 'dynamics', 'limited', 'asset', 'market', 'participation']
787;['Lee, Manjong'];https://www.sciencedirect.com/science/article/pii/S0164070413000049;https://doi.org/10.1016/j.jmacro.2012.12.003;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['coexistence', 'welfare', 'cost', 'inflation']
788;['Bouakez, Hafedh', 'Essid, Badye', 'Normandin, Michel'];https://www.sciencedirect.com/science/article/pii/S0164070413000098;https://doi.org/10.1016/j.jmacro.2013.01.002;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['stock', 'returns', 'monetary', 'policy', 'ties']
789;['Netsunajev, Aleksei'];https://www.sciencedirect.com/science/article/pii/S0164070413000062;https://doi.org/10.1016/j.jmacro.2012.12.005;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['reaction', 'technology', 'shocks', 'markov-switching', 'structural', 'vars', 'identification', 'via', 'heteroskedasticity']
790;['Gomes, Fábio Augusto Reis', 'Paz, Lourenço S.'];https://www.sciencedirect.com/science/article/pii/S0164070413000487;https://doi.org/10.1016/j.jmacro.2013.01.005;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['estimating', 'elasticity', 'intertemporal', 'substitution', 'aggregate', 'financial', 'return', 'free', 'weak', 'instrument', 'problem']
791;['McMillan, David G.'];https://www.sciencedirect.com/science/article/pii/S0164070413000505;https://doi.org/10.1016/j.jmacro.2013.01.007;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['consumption', 'stock', 'prices', 'evidence', 'small', 'international', 'panel']
792;['Knell, Markus'];https://www.sciencedirect.com/science/article/pii/S0164070413000499;https://doi.org/10.1016/j.jmacro.2013.01.006;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['nominal', 'real', 'wage', 'rigidities', 'theory', 'europe']
793;['Couharde, Cécile', 'Sallenave, Audrey'];https://www.sciencedirect.com/science/article/pii/S0164070412001073;https://doi.org/10.1016/j.jmacro.2012.11.002;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['currency', 'misalignments', '’', 'threshold', 'affect', 'economic', 'growth']
794;['Shaw, Ming-fu', 'Chang, Juin-jen', 'Chen, Hung-Ju'];https://www.sciencedirect.com/science/article/pii/S0164070413000025;https://doi.org/10.1016/j.jmacro.2012.12.001;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['capital', 'adequacy', 'bank', 'lending', 'channel', 'macroeconomic', 'implications']
795;['Gokan, Yoichi'];https://www.sciencedirect.com/science/article/pii/S0164070413000086;https://doi.org/10.1016/j.jmacro.2013.01.001;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['indeterminacy', 'labor', 'capital', 'income', 'taxes', 'non-linear', 'tax', 'schedules']
796;['Hegwood, Natalie D.', 'Nath, Hiranya K.'];https://www.sciencedirect.com/science/article/pii/S0164070413000074;https://doi.org/10.1016/j.jmacro.2012.12.006;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['structural', 'breaks', 'relative', 'price', 'convergence', 'among', 'us', 'cities']
797;['Lu, Shu-Shiuan'];https://www.sciencedirect.com/science/article/pii/S0164070413000037;https://doi.org/10.1016/j.jmacro.2012.12.002;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['role', 'capital', 'market', 'efficiency', 'long-term', 'growth', 'quantitative', 'exploration']
798;['Arouri, Mohamed', 'Jawadi, Fredj'];https://www.sciencedirect.com/science/article/pii/S0164070412001139;https://doi.org/10.1016/j.jmacro.2012.11.006;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['tell', 'monetary', 'policy', 'synchronization', 'interdependence', '2007–2009', 'global', 'financial', 'crisis']
799;['Liu, De-Chih'];https://www.sciencedirect.com/science/article/pii/S0164070413000050;https://doi.org/10.1016/j.jmacro.2012.12.004;Volume 36 ;June 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/36/suppl/C;2013;['evolution', 'excess', 'job', 'reallocation', 'u.s']
800;['Bodenstein, Martin'];https://www.sciencedirect.com/science/article/pii/S0164070412000924;https://doi.org/10.1016/j.jmacro.2012.09.002;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['equilibrium', 'stability', 'open', 'economy', 'models']
801;['Jensen, Christian'];https://www.sciencedirect.com/science/article/pii/S0164070412001085;https://doi.org/10.1016/j.jmacro.2012.10.006;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['gains', 'short-term', 'commitments']
802;['Russell, Bill', 'Chowdhury, Rosen Azad'];https://www.sciencedirect.com/science/article/pii/S0164070412001115;https://doi.org/10.1016/j.jmacro.2012.11.004;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['estimating', 'united', 'states', 'phillips', 'curves', 'expectations', 'consistent', 'statistical', 'process', 'inflation']
803;['Cerda, Rodrigo A.', 'Saravia, Diego'];https://www.sciencedirect.com/science/article/pii/S0164070412000845;https://doi.org/10.1016/j.jmacro.2012.08.002;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['optimal', 'taxation', 'heterogeneous', 'firms', 'informal', 'sector']
804;['Hayo, Bernd', 'Neuenkirch, Matthias'];https://www.sciencedirect.com/science/article/pii/S0164070412001012;https://doi.org/10.1016/j.jmacro.2012.10.002;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['federal', 'reserve', 'presidents', 'communicate', 'regional', 'bias']
805;['Traficante, Guido'];https://www.sciencedirect.com/science/article/pii/S0164070412001127;https://doi.org/10.1016/j.jmacro.2012.11.005;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['monetary', 'policy', 'parameter', 'uncertainty', 'welfare']
806;['Neanidis, Kyriakos C.', 'Savva, Christos S.'];https://www.sciencedirect.com/science/article/pii/S0164070412001061;https://doi.org/10.1016/j.jmacro.2012.10.005;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['macroeconomic', 'uncertainty', 'inflation', 'growth', 'regime-dependent', 'effects', 'g7']
807;['Croux, Christophe', 'Reusens, Peter'];https://www.sciencedirect.com/science/article/pii/S0164070412001000;https://doi.org/10.1016/j.jmacro.2012.10.001;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['stock', 'prices', 'contain', 'predictive', 'power', 'future', 'economic', 'activity', 'granger', 'causality', 'analysis', 'frequency', 'domain']
808;['Uras, Burak R.'];https://www.sciencedirect.com/science/article/pii/S0164070412001048;https://doi.org/10.1016/j.jmacro.2012.09.004;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['investment', 'composition', 'productivity', 'heterogeneous', 'entrepreneurs']
809;['Chang, Wen-ya', 'Chen, Ying-an', 'Chang, Juin-jen'];https://www.sciencedirect.com/science/article/pii/S0164070412001036;https://doi.org/10.1016/j.jmacro.2012.10.004;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['growth', 'welfare', 'effects', 'monetary', 'policy', 'endogenous', 'fertility']
810;['Okada, Keisuke'];https://www.sciencedirect.com/science/article/pii/S0164070412001103;https://doi.org/10.1016/j.jmacro.2012.11.003;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['interaction', 'effects', 'financial', 'openness', 'institutions', 'international', 'capital', 'flows']
811;['Battisti, Michele', 'Parmeter, Christopher F.'];https://www.sciencedirect.com/science/article/pii/S0164070412001024;https://doi.org/10.1016/j.jmacro.2012.10.003;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['clustering', 'polarization', 'distribution', 'output', 'multivariate', 'perspective']
812;['Ghosh, Amit'];https://www.sciencedirect.com/science/article/pii/S0164070412000912;https://doi.org/10.1016/j.jmacro.2012.09.001;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['exchange', 'rate', 'pass', 'macro', 'fundamentals', 'regime', 'choice', 'latin', 'america']
813;['Henzel, Steffen R.'];https://www.sciencedirect.com/science/article/pii/S0164070412001097;https://doi.org/10.1016/j.jmacro.2012.10.007;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['fitting', 'survey', 'expectations', 'uncertainty', 'trend', 'inflation']
814;['Tsong, Ching-Chuan', 'Lee, Cheng-Feng'];https://www.sciencedirect.com/science/article/pii/S016407041200105X;https://doi.org/10.1016/j.jmacro.2012.11.001;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['quantile', 'cointegration', 'analysis', 'fisher', 'hypothesis']
815;['Adam, Antonis', 'Kammas, Pantelis', 'Lagou, Athina'];https://www.sciencedirect.com/science/article/pii/S0164070412000936;https://doi.org/10.1016/j.jmacro.2012.09.003;Volume 35 ;March 2013;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/35/suppl/C;2013;['effect', 'globalization', 'capital', 'taxation', 'learned', '20', 'years', 'empirical', 'studies']
816;['Nikolsko-Rzhevskyy, Alex', 'Papell, David H.'];https://www.sciencedirect.com/science/article/pii/S0164070412000584;https://doi.org/10.1016/j.jmacro.2012.05.007;Volume 34;December 2012;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/34/issue/4;2012;['taylor', 'rules', 'great', 'inflation']
817;['Féve, Patrick', 'Jidoud, Ahmat'];https://www.sciencedirect.com/science/article/pii/S0164070412000687;https://doi.org/10.1016/j.jmacro.2012.07.002;Volume 34;December 2012;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/34/issue/4;2012;['identifying', 'news', 'shocks', 'svars']
818;['Demery, David'];https://www.sciencedirect.com/science/article/pii/S0164070412000547;https://doi.org/10.1016/j.jmacro.2012.05.003;Volume 34;December 2012;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/34/issue/4;2012;['state-dependent', 'pricing', 'non-neutrality', 'money']
819;['Abbassi, Puriya', 'Linzert, Tobias'];https://www.sciencedirect.com/science/article/pii/S0164070412000651;https://doi.org/10.1016/j.jmacro.2012.06.004;Volume 34;December 2012;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/34/issue/4;2012;['effectiveness', 'monetary', 'policy', 'steering', 'money', 'market', 'rates', 'financial', 'crisis']
820;['Echevarría, Cruz A.'];https://www.sciencedirect.com/science/article/pii/S0164070412000894;https://doi.org/10.1016/j.jmacro.2012.07.006;Volume 34;December 2012;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/34/issue/4;2012;['income', 'tax', 'progressivity', 'physical', 'capital', 'aggregate', 'uncertainty', 'long-run', 'growth', 'olg', 'economy']
821;['Kajuth, Florian'];https://www.sciencedirect.com/science/article/pii/S0164070412000882;https://doi.org/10.1016/j.jmacro.2012.08.006;Volume 34;December 2012;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/34/issue/4;2012;['identifying', 'phillips', 'curve', 'shifts', 'volatility']
822;['Kuhle, Wolfgang'];https://www.sciencedirect.com/science/article/pii/S0164070412000523;https://doi.org/10.1016/j.jmacro.2012.05.001;Volume 34;December 2012;https://www.sciencedirect.com/journal/journal-of-macroeconomics/vol/34/issue/4;2012;['dynamic', 'efficiency', 'two-part', 'golden', 'rule', 'heterogeneous', 'agents']
